,region,province,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
14618,0,0,59130,APARTMENT,APARTMENT,197000.0,2.0,38.0,USA_HYPER_EQUIPPED,1,0,1,6.0,0,0.0,0.0,4.0,0,GOOD
14619,Flanders,East Flanders,9051,APARTMENT,GROUND_FLOOR,490000.0,2.0,137.0,HYPER_EQUIPPED,0,0,1,3.0,1,87.0,0.0,2.0,0,AS_NEW
14620,Flanders,East Flanders,9051,APARTMENT,APARTMENT,398000.0,2.0,94.0,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0.0,2.0,0,AS_NEW
14621,Flanders,East Flanders,9051,APARTMENT,APARTMENT,369000.0,2.0,85.0,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0.0,2.0,0,AS_NEW
14622,Flanders,East Flanders,9051,APARTMENT,APARTMENT,398000.0,2.0,95.0,HYPER_EQUIPPED,0,0,1,3.0,0,0.0,0.0,2.0,0,AS_NEW
14623,Flanders,East Flanders,9051,APARTMENT,APARTMENT,370000.0,2.0,85.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0.0,2.0,0,AS_NEW
14624,Flanders,East Flanders,9051,APARTMENT,APARTMENT,459000.0,2.0,108.0,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0.0,2.0,0,AS_NEW
14626,Flanders,East Flanders,9940,APARTMENT,GROUND_FLOOR,360000.0,2.0,103.0,HYPER_EQUIPPED,0,0,1,36.0,0,0.0,0.0,2.0,0,AS_NEW
14627,Flanders,East Flanders,9940,APARTMENT,GROUND_FLOOR,410000.0,3.0,146.0,HYPER_EQUIPPED,0,0,1,29.0,0,0.0,0.0,2.0,0,AS_NEW
14628,Flanders,East Flanders,9940,APARTMENT,APARTMENT,440000.0,2.0,90.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14629,Flanders,East Flanders,9940,APARTMENT,APARTMENT,320000.0,2.0,90.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14630,Flanders,East Flanders,9940,APARTMENT,APARTMENT,330000.0,2.0,93.0,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,0.0,2.0,0,AS_NEW
14631,Flanders,East Flanders,9940,APARTMENT,APARTMENT,260000.0,1.0,69.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14632,Flanders,East Flanders,9940,APARTMENT,APARTMENT,310000.0,2.0,90.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14633,Flanders,East Flanders,9940,APARTMENT,APARTMENT,320000.0,2.0,93.0,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,0.0,2.0,0,AS_NEW
14634,Flanders,East Flanders,9940,APARTMENT,APARTMENT,255000.0,1.0,69.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14635,Flanders,East Flanders,9940,APARTMENT,APARTMENT,295000.0,1.0,75.0,HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0.0,2.0,0,AS_NEW
14636,Flanders,East Flanders,9940,APARTMENT,APARTMENT,375000.0,2.0,113.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14637,Flanders,East Flanders,9940,APARTMENT,APARTMENT,300000.0,1.0,75.0,HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0.0,2.0,0,AS_NEW
14639,Flanders,East Flanders,9940,APARTMENT,APARTMENT,380000.0,2.0,107.0,HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0.0,2.0,0,AS_NEW
14640,Wallonie,Hainaut,6043,HOUSE,HOUSE,197000.0,3.0,150.0,INSTALLED,0,0,1,20.0,1,225.0,310.0,2.0,0,JUST_RENOVATED
14641,Flanders,Limburg,3890,HOUSE,HOUSE,199000.0,3.0,143.0,INSTALLED,0,0,1,50.0,1,390.0,530.0,2.0,0,TO_BE_DONE_UP
14642,Wallonie,Liège,4000,HOUSE,HOUSE,199000.0,4.0,135.0,SEMI_EQUIPPED,0,0,1,20.0,1,238.0,358.0,3.0,0,GOOD
14643,Wallonie,Liège,4100,HOUSE,HOUSE,199000.0,4.0,112.0,NOT_INSTALLED,0,0,1,4.0,1,16.0,75.0,3.0,0,TO_BE_DONE_UP
14644,Wallonie,Liège,4101,HOUSE,HOUSE,199000.0,3.0,130.0,INSTALLED,0,0,1,16.0,1,130.0,258.0,2.0,0,GOOD
14645,Wallonie,Liège,4280,HOUSE,HOUSE,199000.0,3.0,96.0,INSTALLED,0,0,1,5.0,0,0.0,0.0,2.0,0,AS_NEW
14646,Wallonie,Liège,4800,HOUSE,APARTMENT_BLOCK,199000.0,5.0,288.0,NOT_INSTALLED,0,0,1,20.0,1,78.0,180.0,2.0,0,TO_RENOVATE
14647,Wallonie,Hainaut,6060,HOUSE,HOUSE,199000.0,3.0,120.0,INSTALLED,0,0,1,26.0,1,230.0,365.0,3.0,0,GOOD
14648,Wallonie,Hainaut,7700,HOUSE,HOUSE,199000.0,3.0,102.0,INSTALLED,0,0,1,23.0,0,0.0,478.0,2.0,0,GOOD
14649,Wallonie,Liège,4420,HOUSE,MIXED_USE_BUILDING,199500.0,4.0,260.0,SEMI_EQUIPPED,0,0,1,74.04161384425049,1,455.0,300.0,2.0,0,GOOD
14650,Wallonie,Namur,5060,HOUSE,VILLA,200000.0,2.0,110.0,SEMI_EQUIPPED,0,0,0,0.0,1,162.0,399.0,4.0,0,TO_BE_DONE_UP
14651,Flanders,Flemish Brabant,3300,HOUSE,HOUSE,205000.0,3.0,100.0,NOT_INSTALLED,0,0,0,0.0,1,193.0,410.0,2.0,0,GOOD
14652,Wallonie,Liège,4000,HOUSE,HOUSE,205000.0,3.0,140.0,HYPER_EQUIPPED,0,0,1,15.0,1,161.0,215.0,2.0,0,GOOD
14653,Flanders,Flemish Brabant,3350,HOUSE,HOUSE,209000.0,3.0,265.0,NOT_INSTALLED,0,0,0,0.0,1,180.0,380.0,3.0,0,TO_RENOVATE
14654,Wallonie,Liège,4100,HOUSE,HOUSE,209000.0,5.0,160.0,SEMI_EQUIPPED,0,0,1,20.0,1,130.0,260.0,2.0,0,AS_NEW
14655,Wallonie,Liège,4102,HOUSE,MIXED_USE_BUILDING,209000.0,4.0,223.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,115.0,3.0,0,GOOD
14656,Wallonie,Liège,4400,HOUSE,HOUSE,209000.0,2.0,143.0,INSTALLED,0,0,1,20.0,0,0.0,162.0,3.0,0,JUST_RENOVATED
14657,Wallonie,Luxembourg,6637,HOUSE,HOUSE,209000.0,3.0,251.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,160.0,3.0,0,GOOD
14658,Wallonie,Liège,4257,HOUSE,HOUSE,209900.0,2.0,115.0,HYPER_EQUIPPED,0,0,1,10.0,1,195.0,387.0,3.0,0,GOOD
14659,Wallonie,Walloon Brabant,1370,HOUSE,HOUSE,210000.0,3.0,108.0,INSTALLED,1,0,1,14.0,0,0.0,120.0,2.0,0,GOOD
14660,Wallonie,Liège,4000,HOUSE,HOUSE,210000.0,4.0,175.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,TO_RENOVATE
14661,Wallonie,Liège,4100,HOUSE,HOUSE,210000.0,3.0,102.0,SEMI_EQUIPPED,0,0,1,14.0,1,58.0,176.0,3.0,0,GOOD
14662,Wallonie,Liège,4550,HOUSE,HOUSE,210000.0,3.0,95.0,SEMI_EQUIPPED,0,0,1,0.0,1,450.0,600.0,4.0,0,TO_RENOVATE
14663,Wallonie,Namur,5500,HOUSE,HOUSE,210000.0,3.0,173.0,INSTALLED,0,1,0,0.0,0,0.0,87.0,2.0,0,JUST_RENOVATED
14664,Wallonie,Luxembourg,6838,HOUSE,HOUSE,210000.0,3.0,145.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,491.0,2.0,0,0
14665,Wallonie,Hainaut,7340,HOUSE,HOUSE,210000.0,5.0,265.0,INSTALLED,0,0,1,12.0,1,135.0,355.0,3.0,0,GOOD
14666,Flanders,West Flanders,8501,HOUSE,HOUSE,210000.0,3.0,200.0,SEMI_EQUIPPED,0,0,1,0.0,1,106.0,223.0,2.0,0,TO_BE_DONE_UP
14667,Wallonie,Liège,4041,HOUSE,HOUSE,211900.0,2.0,162.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,210.0,1.0,0,0
14668,Wallonie,Liège,4000,HOUSE,HOUSE,214000.0,4.0,116.0,INSTALLED,0,0,1,17.0,0,0.0,124.0,3.0,0,GOOD
14669,Flanders,Flemish Brabant,1770,HOUSE,HOUSE,215000.0,2.0,102.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,65.0,2.0,0,GOOD
14670,Wallonie,Hainaut,7640,APARTMENT,APARTMENT,198000.0,2.0,97.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,AS_NEW
14671,Wallonie,Walloon Brabant,1390,HOUSE,HOUSE,329000.0,3.0,150.0,USA_HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0.0,2.0,0,AS_NEW
14672,Wallonie,Walloon Brabant,1410,APARTMENT,APARTMENT,436150.0,2.0,209.51537287396425,USA_HYPER_EQUIPPED,0,0,1,24.0,1,202.0,0.0,1.0,0,AS_NEW
14673,Wallonie,Walloon Brabant,1410,APARTMENT,APARTMENT,476150.0,3.0,209.51537287396425,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0.0,1.0,0,AS_NEW
14674,Flanders,West Flanders,8930,HOUSE,HOUSE,115000.0,2.0,92.0,SEMI_EQUIPPED,0,0,1,0.0,1,450.0,588.0,3.0,0,TO_BE_DONE_UP
14675,Flanders,Antwerp,2860,HOUSE,HOUSE,750000.0,4.0,295.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,1146.0,4.0,0,AS_NEW
14677,Wallonie,Liège,4100,HOUSE,MIXED_USE_BUILDING,240000.0,3.0,260.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,270.0,3.0,0,TO_BE_DONE_UP
14679,Flanders,West Flanders,8300,APARTMENT,PENTHOUSE,1085000.0,3.0,82.0,INSTALLED,0,0,1,0.0,0,0.0,0.0,3.0,0,JUST_RENOVATED
14681,Flanders,Antwerp,2300,HOUSE,MIXED_USE_BUILDING,325000.0,5.0,318.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,154.0,2.0,0,TO_BE_DONE_UP
14683,Flanders,Antwerp,2000,APARTMENT,APARTMENT,299000.0,3.0,120.0,INSTALLED,0,0,1,5.0,0,0.0,0.0,2.0,0,GOOD
14684,Flanders,Antwerp,2018,APARTMENT,APARTMENT,399000.0,3.0,156.0,INSTALLED,0,0,1,3.0,0,0.0,0.0,2.0,0,JUST_RENOVATED
14685,Flanders,Antwerp,2000,APARTMENT,GROUND_FLOOR,279000.0,2.0,70.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,1.0,0,0
14686,Flanders,Antwerp,2000,APARTMENT,DUPLEX,655000.0,2.0,170.0,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0.0,2.0,0,GOOD
14688,Flanders,Antwerp,2840,HOUSE,HOUSE,329000.0,3.0,117.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,0.0,3.0,0,TO_BE_DONE_UP
14689,Wallonie,Liège,4800,HOUSE,HOUSE,234000.0,5.0,260.0,INSTALLED,0,0,1,38.0,1,1379.0,1579.0,2.0,0,GOOD
14690,Wallonie,Namur,5570,HOUSE,MIXED_USE_BUILDING,185000.0,0.0,484.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,329.0,2.0,0,TO_RENOVATE
14692,Wallonie,Liège,4630,HOUSE,HOUSE,177500.0,4.0,125.0,INSTALLED,0,0,0,0.0,0,0.0,88.0,2.0,0,GOOD
14694,Flanders,Antwerp,2018,APARTMENT,APARTMENT,339000.0,1.0,70.0,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0.0,2.0,0,AS_NEW
14695,Flanders,Antwerp,2000,HOUSE,HOUSE,1095000.0,5.0,276.0,NOT_INSTALLED,0,0,1,62.0,1,62.0,140.0,2.0,0,AS_NEW
14696,Flanders,Antwerp,2000,APARTMENT,APARTMENT,425000.0,3.0,108.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0.0,2.0,0,GOOD
14699,Flanders,Antwerp,2500,HOUSE,HOUSE,299000.0,3.0,127.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,125.0,3.0,0,GOOD
14760,Wallonie,Liège,4910,HOUSE,HOUSE,175000.0,3.0,127.0,INSTALLED,0,0,1,74.04161384425049,0,0.0,110.0,2.0,0,GOOD
14761,Flanders,West Flanders,8880,HOUSE,HOUSE,175000.0,3.0,193.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,267.0,2.0,0,GOOD
14762,Wallonie,Liège,4100,HOUSE,MIXED_USE_BUILDING,179000.0,2.0,217.0,INSTALLED,0,0,0,0.0,0,0.0,87.0,2.0,0,GOOD
14763,Wallonie,Liège,4100,HOUSE,HOUSE,179000.0,3.0,86.0,INSTALLED,0,0,1,11.0,0,0.0,43.0,2.0,0,GOOD
14764,Wallonie,Liège,4400,HOUSE,HOUSE,179000.0,2.0,81.0,INSTALLED,0,0,0,0.0,1,190.0,480.0,2.0,0,GOOD
14765,Wallonie,Liège,4540,HOUSE,HOUSE,179000.0,2.0,96.0,INSTALLED,0,0,1,6.0,1,121.0,156.0,3.0,0,GOOD
14766,Wallonie,Liège,4800,HOUSE,HOUSE,179000.0,5.0,169.0,NOT_INSTALLED,0,0,1,34.0,1,179.0,274.0,2.0,0,TO_BE_DONE_UP
14767,Wallonie,Namur,5150,HOUSE,HOUSE,179000.0,3.0,142.0,NOT_INSTALLED,0,0,1,20.0,1,888.0,970.0,3.0,0,TO_BE_DONE_UP
14768,Wallonie,Hainaut,7321,HOUSE,HOUSE,179000.0,4.0,178.0,SEMI_EQUIPPED,0,0,1,28.0,0,0.0,1400.0,4.0,0,GOOD
14769,Flanders,East Flanders,9300,HOUSE,HOUSE,179000.0,2.0,100.0,INSTALLED,0,0,1,23.0,1,23.0,72.0,2.0,0,GOOD
14770,Wallonie,Liège,4100,HOUSE,HOUSE,179900.0,4.0,135.0,SEMI_EQUIPPED,0,0,1,40.0,0,0.0,112.0,2.0,0,GOOD
14771,Wallonie,Liège,4420,HOUSE,HOUSE,180000.0,2.0,85.0,INSTALLED,0,0,1,20.0,1,110.0,250.0,2.0,0,GOOD
14772,Wallonie,Hainaut,6200,HOUSE,HOUSE,180000.0,5.0,200.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,130.0,3.0,0,TO_BE_DONE_UP
14773,Wallonie,Liège,4000,HOUSE,HOUSE,185000.0,2.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,1,30.0,0.0,2.0,0,0
14774,Wallonie,Liège,4420,HOUSE,HOUSE,185000.0,3.0,135.0,USA_INSTALLED,0,0,1,11.0,0,0.0,81.0,2.0,0,JUST_RENOVATED
14775,Wallonie,Namur,5060,HOUSE,HOUSE,185000.0,3.0,137.0,NOT_INSTALLED,0,0,1,25.0,1,185.0,310.0,2.0,0,GOOD
14776,Wallonie,Hainaut,7012,HOUSE,HOUSE,185000.0,3.0,130.0,INSTALLED,0,0,1,0.0,1,0.0,0.0,2.0,0,JUST_RENOVATED
14777,Wallonie,Hainaut,7333,HOUSE,HOUSE,185000.0,3.0,189.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,730.0,4.0,0,TO_BE_DONE_UP
14778,Flanders,East Flanders,9700,HOUSE,HOUSE,185000.0,2.0,150.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0.0,1.0,0,TO_RENOVATE
14779,Wallonie,Walloon Brabant,1350,HOUSE,HOUSE,189000.0,3.0,285.0,NOT_INSTALLED,0,0,1,74.04161384425049,1,650.0,849.0,4.0,0,TO_RENOVATE
14780,Wallonie,Liège,4280,HOUSE,HOUSE,189000.0,4.0,220.0,INSTALLED,0,0,1,13.0,1,590.0,843.0,2.0,0,TO_BE_DONE_UP
14781,Wallonie,Luxembourg,6940,HOUSE,HOUSE,189000.0,3.0,153.0,INSTALLED,0,0,1,20.0,1,489.0,559.0,4.0,0,TO_BE_DONE_UP
14782,Wallonie,Hainaut,7711,HOUSE,HOUSE,189000.0,2.0,150.0,SEMI_EQUIPPED,0,0,0,0.0,1,277.0,568.0,3.0,0,TO_RENOVATE
14783,Wallonie,Liège,4102,HOUSE,HOUSE,190000.0,3.0,115.0,NOT_INSTALLED,0,0,1,34.0,1,110.0,205.0,3.0,0,GOOD
14784,Wallonie,Liège,4800,HOUSE,HOUSE,190000.0,3.0,122.0,INSTALLED,0,0,1,22.0,1,189.0,248.0,2.0,0,TO_BE_DONE_UP
14785,Flanders,West Flanders,8810,HOUSE,HOUSE,190000.0,2.0,75.0,INSTALLED,0,0,0,0.0,0,0.0,58.0,1.0,0,JUST_RENOVATED
14786,Flanders,Limburg,3890,HOUSE,HOUSE,195000.0,2.0,176.0,INSTALLED,0,0,1,50.0,1,676.0,970.0,3.0,0,TO_RENOVATE
14787,Wallonie,Liège,4000,HOUSE,HOUSE,195000.0,5.0,138.0,NOT_INSTALLED,0,0,1,24.0,1,233.0,303.0,2.0,0,TO_BE_DONE_UP
14788,Wallonie,Luxembourg,6760,HOUSE,HOUSE,195000.0,2.0,200.0,INSTALLED,0,0,0,0.0,1,150.0,320.0,2.0,0,TO_RENOVATE
14789,Wallonie,Luxembourg,6900,HOUSE,HOUSE,195000.0,2.0,127.0,SEMI_EQUIPPED,0,0,1,57.0,1,327.0,446.0,3.0,0,GOOD
14790,Brussels,Brussels,1140,APARTMENT,APARTMENT,385000.0,2.0,100.0,USA_HYPER_EQUIPPED,1,0,1,5.0,0,0.0,0.0,2.0,0,AS_NEW
14791,Flanders,Limburg,3520,HOUSE,HOUSE,322000.0,3.0,220.0,NOT_INSTALLED,0,0,1,12.0,1,1600.0,1720.0,4.0,0,TO_BE_DONE_UP
14792,Flanders,Antwerp,2100,HOUSE,HOUSE,355000.0,4.0,161.0,NOT_INSTALLED,0,0,1,0.0,1,185.0,319.0,2.0,0,0
14793,Flanders,East Flanders,9160,APARTMENT,APARTMENT,279000.0,2.0,81.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0.0,2.0,0,AS_NEW
14794,Wallonie,Hainaut,6000,HOUSE,APARTMENT_BLOCK,580000.0,6.0,250.0,USA_SEMI_EQUIPPED,0,0,1,50.0,0,0.0,270.0,2.0,0,GOOD
14796,Flanders,Flemish Brabant,1853,APARTMENT,APARTMENT,279000.0,2.0,80.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0.0,1.0,0,GOOD
14797,Wallonie,Hainaut,7971,HOUSE,HOUSE,179000.0,2.0,160.0,INSTALLED,0,0,1,0.0,1,680.0,770.0,3.0,0,GOOD
14798,Flanders,Limburg,3990,HOUSE,HOUSE,341850.0,2.0,132.0,HYPER_EQUIPPED,0,0,1,32.0,0,0.0,268.0,3.0,0,AS_NEW
14799,Flanders,Limburg,3990,APARTMENT,APARTMENT,242335.0,1.0,74.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0.0,1.0,0,AS_NEW
14800,Flanders,Limburg,3990,APARTMENT,APARTMENT,351165.0,2.0,209.51537287396425,HYPER_EQUIPPED,0,0,1,22.0,1,66.0,0.0,1.0,0,0
14801,Flanders,Limburg,3990,APARTMENT,APARTMENT,343156.0,2.0,96.0,HYPER_EQUIPPED,0,0,1,14.0,1,111.0,0.0,1.0,0,0
14802,Flanders,Limburg,3990,APARTMENT,APARTMENT,342231.0,2.0,103.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0.0,1.0,0,0
14803,Flanders,West Flanders,8300,APARTMENT,APARTMENT,3795000.0,4.0,240.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,2.0,0,GOOD
14804,Flanders,Antwerp,2230,APARTMENT,APARTMENT,313140.0,2.0,101.0,HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0.0,2.0,0,AS_NEW
14805,Flanders,Antwerp,2230,APARTMENT,APARTMENT,234970.0,1.0,77.0,HYPER_EQUIPPED,0,0,1,19.0,0,0.0,0.0,2.0,0,AS_NEW
14806,Flanders,Limburg,3500,APARTMENT,PENTHOUSE,862500.0,2.0,146.0,NOT_INSTALLED,0,0,1,68.0,0,0.0,0.0,1.0,0,0
14808,Flanders,Limburg,3500,APARTMENT,APARTMENT,864469.0,2.0,150.0,NOT_INSTALLED,0,0,1,41.0,0,0.0,0.0,3.0,0,0
14809,Flanders,Limburg,3500,APARTMENT,APARTMENT,508250.0,2.0,108.0,NOT_INSTALLED,0,0,1,21.0,0,0.0,0.0,1.0,0,0
14810,Flanders,Limburg,3500,APARTMENT,APARTMENT,497750.0,2.0,108.0,NOT_INSTALLED,0,0,1,23.0,0,0.0,0.0,1.0,0,0
14811,Flanders,Limburg,3500,APARTMENT,SERVICE_FLAT,347896.0,2.0,93.0,NOT_INSTALLED,0,0,1,7.0,0,0.0,0.0,1.0,0,0
14812,Flanders,Limburg,3500,APARTMENT,PENTHOUSE,1172941.0,3.0,180.0,NOT_INSTALLED,0,0,1,55.0,0,0.0,0.0,1.0,0,0
14813,Flanders,East Flanders,9890,HOUSE,HOUSE,370000.0,3.0,225.0,USA_SEMI_EQUIPPED,0,0,1,74.04161384425049,1,230.0,633.0,3.0,0,TO_BE_DONE_UP
14814,Flanders,Limburg,3740,HOUSE,VILLA,785000.0,4.0,209.51537287396425,NOT_INSTALLED,0,0,1,0.0,0,0.0,2263.0,4.0,0,AS_NEW
14815,Brussels,Brussels,1070,APARTMENT,APARTMENT,239000.0,2.0,82.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0.0,2.0,0,AS_NEW
14816,Flanders,Antwerp,2970,HOUSE,HOUSE,510000.0,3.0,176.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,277.0,2.0,0,AS_NEW
14817,Flanders,Flemish Brabant,1670,HOUSE,COUNTRY_COTTAGE,795000.0,4.0,334.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,8520.7840872793,4.0,0,0
14818,Wallonie,Hainaut,7530,HOUSE,HOUSE,205000.0,3.0,112.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,237.0,2.0,0,AS_NEW
14819,Brussels,Brussels,1060,APARTMENT,APARTMENT,599000.0,3.0,110.0,NOT_INSTALLED,0,0,1,20.0,1,40.0,0.0,2.0,0,AS_NEW
14820,Flanders,Flemish Brabant,1640,HOUSE,HOUSE,385000.0,3.0,150.0,USA_HYPER_EQUIPPED,0,0,1,15.0,1,300.0,450.0,3.0,0,AS_NEW
14821,Wallonie,Luxembourg,6990,HOUSE,VILLA,385000.0,4.0,200.0,NOT_INSTALLED,0,0,0,0.0,1,2077.0968679067573,4200.0,4.0,0,TO_BE_DONE_UP
14822,Flanders,East Flanders,9300,HOUSE,HOUSE,385000.0,6.0,240.0,INSTALLED,0,0,1,6.0,0,0.0,110.0,1.0,0,GOOD
14823,Flanders,Flemish Brabant,1650,HOUSE,TOWN_HOUSE,389000.0,3.0,165.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0.0,1.0,0,GOOD
14824,Wallonie,Walloon Brabant,1350,HOUSE,HOUSE,389999.0,4.0,148.0,USA_INSTALLED,0,1,1,30.0,1,0.0,404.0,3.0,0,GOOD
14825,Flanders,Flemish Brabant,1570,HOUSE,VILLA,390000.0,3.0,216.0,HYPER_EQUIPPED,0,0,1,0.0,1,1100.0,1738.0,4.0,0,GOOD
14826,Wallonie,Walloon Brabant,1435,HOUSE,HOUSE,395000.0,4.0,163.0,INSTALLED,0,0,1,34.0,1,709.0,872.0,4.0,0,GOOD
14827,Wallonie,Liège,4130,HOUSE,MANSION,395000.0,6.0,257.0,SEMI_EQUIPPED,0,1,1,30.0,0,0.0,554.0,3.0,0,TO_BE_DONE_UP
14828,Flanders,East Flanders,9890,HOUSE,HOUSE,395000.0,5.0,245.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,1553.0,4.0,0,TO_BE_DONE_UP
14829,Flanders,East Flanders,9660,HOUSE,HOUSE,396000.0,3.0,200.0,NOT_INSTALLED,0,0,1,60.0,1,1510.0,1510.0,2.0,0,GOOD
14830,Flanders,East Flanders,9310,HOUSE,HOUSE,397000.0,4.0,162.0,INSTALLED,0,0,1,70.0,1,2000.0,2649.0,4.0,0,GOOD
14831,Flanders,Flemish Brabant,1800,HOUSE,MANSION,399000.0,3.0,240.0,SEMI_EQUIPPED,0,0,1,40.0,1,140.0,297.0,2.0,0,GOOD
14832,Wallonie,Namur,5020,HOUSE,HOUSE,399000.0,4.0,172.0,USA_INSTALLED,0,0,1,32.0,1,888.0,969.0,4.0,0,GOOD
14833,Wallonie,Namur,5570,HOUSE,HOUSE,399000.0,5.0,450.0,NOT_INSTALLED,0,0,1,70.0,0,0.0,1507.0,4.0,0,GOOD
14834,Wallonie,Hainaut,6511,HOUSE,VILLA,399000.0,3.0,170.0,INSTALLED,0,0,1,42.0,1,636.0,799.0,4.0,0,AS_NEW
14835,Flanders,East Flanders,9000,HOUSE,HOUSE,399000.0,3.0,138.0,USA_HYPER_EQUIPPED,0,0,1,10.0,1,0.0,79.0,1.0,0,JUST_RENOVATED
14837,Wallonie,Liège,4537,HOUSE,HOUSE,409000.0,4.0,158.0,INSTALLED,0,0,1,33.0,1,300.0,507.0,3.0,0,AS_NEW
14838,Flanders,Antwerp,2900,HOUSE,HOUSE,410000.0,4.0,190.0,SEMI_EQUIPPED,0,0,1,40.0,1,80.0,308.0,3.0,0,GOOD
14839,Wallonie,Liège,4500,HOUSE,HOUSE,415000.0,6.0,246.0,NOT_INSTALLED,0,0,1,32.0,1,842.0,1002.0,4.0,0,GOOD
14840,Wallonie,Hainaut,6182,HOUSE,HOUSE,415000.0,4.0,300.0,USA_INSTALLED,0,0,1,74.04161384425049,1,50.0,610.0,4.0,0,GOOD
14841,Flanders,Flemish Brabant,1600,HOUSE,TOWN_HOUSE,420000.0,3.0,184.0,INSTALLED,0,0,1,0.0,1,150.0,308.0,2.0,0,AS_NEW
14842,Wallonie,Liège,4800,HOUSE,HOUSE,420000.0,4.0,151.0,INSTALLED,0,0,1,13.0,1,1530.0,1703.0,4.0,0,GOOD
14843,Wallonie,Namur,5140,HOUSE,HOUSE,420000.0,4.0,220.0,USA_HYPER_EQUIPPED,0,0,1,74.04161384425049,1,650.0,1000.0,4.0,0,AS_NEW
14844,Wallonie,Hainaut,7032,HOUSE,VILLA,420000.0,4.0,205.0,INSTALLED,0,1,1,22.0,1,860.0,1042.0,4.0,0,AS_NEW
14845,Wallonie,Hainaut,7864,HOUSE,HOUSE,420000.0,3.0,220.0,INSTALLED,0,0,1,30.0,1,0.0,1962.0,3.0,0,0
14846,Flanders,East Flanders,9280,HOUSE,HOUSE,420000.0,3.0,191.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,516.0,3.0,0,GOOD
14847,Flanders,Limburg,3840,HOUSE,HOUSE,421000.0,4.0,190.0,INSTALLED,0,0,0,0.0,0,0.0,732.0,4.0,0,AS_NEW
14848,Wallonie,Walloon Brabant,1332,HOUSE,VILLA,425000.0,4.0,160.0,INSTALLED,0,1,0,0.0,1,0.0,322.0,3.0,0,AS_NEW
14849,Flanders,Antwerp,2200,HOUSE,HOUSE,425000.0,3.0,196.0,INSTALLED,0,0,1,21.0,1,0.0,282.0,3.0,0,0
